feature_name	compartment	prefilter_column
Nuclei_Granularity_9_btubulin	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_COXIV	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_Calnexin	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_Catalase	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_ConA	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_DNA	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_G3BP1	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_GM130	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_LAMP1	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_NfKb	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_PRSP6	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_Phalloidin	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_Syto9	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_TDP43	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_WGA	Nuclei	False
Nuclei_Intensity_IntegratedIntensityEdge_btubulin	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_COXIV	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_Catalase	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_ConA	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_DNA	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_GM130	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_NfKb	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_Syto9	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_TDP43	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_WGA	Nuclei	False
Nuclei_Intensity_IntegratedIntensity_btubulin	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_COXIV	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_Catalase	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_ConA	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_DNA	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_GM130	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_NfKb	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_Syto9	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_TDP43	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_WGA	Nuclei	False
Nuclei_Intensity_LowerQuartileIntensity_btubulin	Nuclei	False
Nuclei_Intensity_MADIntensity_COXIV	Nuclei	False
Nuclei_Intensity_MADIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_MADIntensity_Catalase	Nuclei	False
Nuclei_Intensity_MADIntensity_ConA	Nuclei	False
Nuclei_Intensity_MADIntensity_DNA	Nuclei	False
Nuclei_Intensity_MADIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_MADIntensity_GM130	Nuclei	False
Nuclei_Intensity_MADIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_MADIntensity_NfKb	Nuclei	False
Nuclei_Intensity_MADIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_MADIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_MADIntensity_Syto9	Nuclei	False
Nuclei_Intensity_MADIntensity_TDP43	Nuclei	False
Nuclei_Intensity_MADIntensity_WGA	Nuclei	False
Nuclei_Intensity_MADIntensity_btubulin	Nuclei	False
Nuclei_Intensity_MassDisplacement_COXIV	Nuclei	False
Nuclei_Intensity_MassDisplacement_Calnexin	Nuclei	False
Nuclei_Intensity_MassDisplacement_Catalase	Nuclei	False
Nuclei_Intensity_MassDisplacement_ConA	Nuclei	False
Nuclei_Intensity_MassDisplacement_DNA	Nuclei	False
Nuclei_Intensity_MassDisplacement_G3BP1	Nuclei	False
Nuclei_Intensity_MassDisplacement_GM130	Nuclei	False
Nuclei_Intensity_MassDisplacement_LAMP1	Nuclei	False
Nuclei_Intensity_MassDisplacement_NfKb	Nuclei	False
Nuclei_Intensity_MassDisplacement_PRSP6	Nuclei	False
Nuclei_Intensity_MassDisplacement_Phalloidin	Nuclei	False
Nuclei_Intensity_MassDisplacement_Syto9	Nuclei	False
Nuclei_Intensity_MassDisplacement_TDP43	Nuclei	False
Nuclei_Intensity_MassDisplacement_WGA	Nuclei	False
Nuclei_Intensity_MassDisplacement_btubulin	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_COXIV	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_Calnexin	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_Catalase	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_ConA	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_DNA	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_G3BP1	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_GM130	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_LAMP1	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_NfKb	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_PRSP6	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_Phalloidin	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_Syto9	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_TDP43	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_WGA	Nuclei	False
Nuclei_Intensity_MaxIntensityEdge_btubulin	Nuclei	False
Nuclei_Intensity_MaxIntensity_COXIV	Nuclei	False
Nuclei_Intensity_MaxIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_MaxIntensity_Catalase	Nuclei	False
Nuclei_Intensity_MaxIntensity_ConA	Nuclei	False
Nuclei_Intensity_MaxIntensity_DNA	Nuclei	False
Nuclei_Intensity_MaxIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_MaxIntensity_GM130	Nuclei	False
Nuclei_Intensity_MaxIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_MaxIntensity_NfKb	Nuclei	False
Nuclei_Intensity_MaxIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_MaxIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_MaxIntensity_Syto9	Nuclei	False
Nuclei_Intensity_MaxIntensity_TDP43	Nuclei	False
Nuclei_Intensity_MaxIntensity_WGA	Nuclei	False
Nuclei_Intensity_MaxIntensity_btubulin	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_COXIV	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_Calnexin	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_Catalase	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_ConA	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_DNA	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_G3BP1	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_GM130	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_LAMP1	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_NfKb	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_PRSP6	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_Phalloidin	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_Syto9	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_TDP43	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_WGA	Nuclei	False
Nuclei_Intensity_MeanIntensityEdge_btubulin	Nuclei	False
Nuclei_Intensity_MeanIntensity_COXIV	Nuclei	False
Nuclei_Intensity_MeanIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_MeanIntensity_Catalase	Nuclei	False
Nuclei_Intensity_MeanIntensity_ConA	Nuclei	False
Nuclei_Intensity_MeanIntensity_DNA	Nuclei	False
Nuclei_Intensity_MeanIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_MeanIntensity_GM130	Nuclei	False
Nuclei_Intensity_MeanIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_MeanIntensity_NfKb	Nuclei	False
Nuclei_Intensity_MeanIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_MeanIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_MeanIntensity_Syto9	Nuclei	False
Nuclei_Intensity_MeanIntensity_TDP43	Nuclei	False
Nuclei_Intensity_MeanIntensity_WGA	Nuclei	False
Nuclei_Intensity_MeanIntensity_btubulin	Nuclei	False
Nuclei_Intensity_MedianIntensity_COXIV	Nuclei	False
Nuclei_Intensity_MedianIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_MedianIntensity_Catalase	Nuclei	False
Nuclei_Intensity_MedianIntensity_ConA	Nuclei	False
Nuclei_Intensity_MedianIntensity_DNA	Nuclei	False
Nuclei_Intensity_MedianIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_MedianIntensity_GM130	Nuclei	False
Nuclei_Intensity_MedianIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_MedianIntensity_NfKb	Nuclei	False
Nuclei_Intensity_MedianIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_MedianIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_MedianIntensity_Syto9	Nuclei	False
Nuclei_Intensity_MedianIntensity_TDP43	Nuclei	False
Nuclei_Intensity_MedianIntensity_WGA	Nuclei	False
Nuclei_Intensity_MedianIntensity_btubulin	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_COXIV	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_Calnexin	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_Catalase	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_ConA	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_DNA	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_G3BP1	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_GM130	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_LAMP1	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_NfKb	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_PRSP6	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_Phalloidin	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_Syto9	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_TDP43	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_WGA	Nuclei	False
Nuclei_Intensity_MinIntensityEdge_btubulin	Nuclei	False
Nuclei_Intensity_MinIntensity_COXIV	Nuclei	False
Nuclei_Intensity_MinIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_MinIntensity_Catalase	Nuclei	False
Nuclei_Intensity_MinIntensity_ConA	Nuclei	False
Nuclei_Intensity_MinIntensity_DNA	Nuclei	False
Nuclei_Intensity_MinIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_MinIntensity_GM130	Nuclei	False
Nuclei_Intensity_MinIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_MinIntensity_NfKb	Nuclei	False
Nuclei_Intensity_MinIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_MinIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_MinIntensity_Syto9	Nuclei	False
Nuclei_Intensity_MinIntensity_TDP43	Nuclei	False
Nuclei_Intensity_MinIntensity_WGA	Nuclei	False
Nuclei_Intensity_MinIntensity_btubulin	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_COXIV	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_Calnexin	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_Catalase	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_ConA	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_DNA	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_G3BP1	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_GM130	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_LAMP1	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_NfKb	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_PRSP6	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_Phalloidin	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_Syto9	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_TDP43	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_WGA	Nuclei	False
Nuclei_Intensity_StdIntensityEdge_btubulin	Nuclei	False
Nuclei_Intensity_StdIntensity_COXIV	Nuclei	False
Nuclei_Intensity_StdIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_StdIntensity_Catalase	Nuclei	False
Nuclei_Intensity_StdIntensity_ConA	Nuclei	False
Nuclei_Intensity_StdIntensity_DNA	Nuclei	False
Nuclei_Intensity_StdIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_StdIntensity_GM130	Nuclei	False
Nuclei_Intensity_StdIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_StdIntensity_NfKb	Nuclei	False
Nuclei_Intensity_StdIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_StdIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_StdIntensity_Syto9	Nuclei	False
Nuclei_Intensity_StdIntensity_TDP43	Nuclei	False
Nuclei_Intensity_StdIntensity_WGA	Nuclei	False
Nuclei_Intensity_StdIntensity_btubulin	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_COXIV	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_Calnexin	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_Catalase	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_ConA	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_DNA	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_G3BP1	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_GM130	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_LAMP1	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_NfKb	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_PRSP6	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_Syto9	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_TDP43	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_WGA	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_btubulin	Nuclei	False
Nuclei_Location_CenterMassIntensity_X_COXIV	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_Calnexin	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_Catalase	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_ConA	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_DNA	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_G3BP1	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_GM130	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_LAMP1	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_NfKb	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_PRSP6	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_Phalloidin	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_Syto9	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_TDP43	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_WGA	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_btubulin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_COXIV	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_Calnexin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_Catalase	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_ConA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_DNA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_G3BP1	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_GM130	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_LAMP1	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_NfKb	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_PRSP6	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_Phalloidin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_Syto9	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_TDP43	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_WGA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_btubulin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_COXIV	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_Calnexin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_Catalase	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_ConA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_DNA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_G3BP1	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_GM130	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_LAMP1	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_NfKb	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_PRSP6	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_Phalloidin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_Syto9	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_TDP43	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_WGA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_btubulin	Nuclei	True
Nuclei_Location_Center_X	Nuclei	True
Nuclei_Location_Center_Y	Nuclei	True
Nuclei_Location_Center_Z	Nuclei	True
Nuclei_Location_MaxIntensity_X_COXIV	Nuclei	True
Nuclei_Location_MaxIntensity_X_Calnexin	Nuclei	True
Nuclei_Location_MaxIntensity_X_Catalase	Nuclei	True
Nuclei_Location_MaxIntensity_X_ConA	Nuclei	True
Nuclei_Location_MaxIntensity_X_DNA	Nuclei	True
Nuclei_Location_MaxIntensity_X_G3BP1	Nuclei	True
Nuclei_Location_MaxIntensity_X_GM130	Nuclei	True
Nuclei_Location_MaxIntensity_X_LAMP1	Nuclei	True
Nuclei_Location_MaxIntensity_X_NfKb	Nuclei	True
Nuclei_Location_MaxIntensity_X_PRSP6	Nuclei	True
Nuclei_Location_MaxIntensity_X_Phalloidin	Nuclei	True
Nuclei_Location_MaxIntensity_X_Syto9	Nuclei	True
Nuclei_Location_MaxIntensity_X_TDP43	Nuclei	True
Nuclei_Location_MaxIntensity_X_WGA	Nuclei	True
Nuclei_Location_MaxIntensity_X_btubulin	Nuclei	True
Nuclei_Location_MaxIntensity_Y_COXIV	Nuclei	True
Nuclei_Location_MaxIntensity_Y_Calnexin	Nuclei	True
Nuclei_Location_MaxIntensity_Y_Catalase	Nuclei	True
Nuclei_Location_MaxIntensity_Y_ConA	Nuclei	True
Nuclei_Location_MaxIntensity_Y_DNA	Nuclei	True
Nuclei_Location_MaxIntensity_Y_G3BP1	Nuclei	True
Nuclei_Location_MaxIntensity_Y_GM130	Nuclei	True
Nuclei_Location_MaxIntensity_Y_LAMP1	Nuclei	True
Nuclei_Location_MaxIntensity_Y_NfKb	Nuclei	True
Nuclei_Location_MaxIntensity_Y_PRSP6	Nuclei	True
Nuclei_Location_MaxIntensity_Y_Phalloidin	Nuclei	True
Nuclei_Location_MaxIntensity_Y_Syto9	Nuclei	True
Nuclei_Location_MaxIntensity_Y_TDP43	Nuclei	True
Nuclei_Location_MaxIntensity_Y_WGA	Nuclei	True
Nuclei_Location_MaxIntensity_Y_btubulin	Nuclei	True
Nuclei_Location_MaxIntensity_Z_COXIV	Nuclei	True
Nuclei_Location_MaxIntensity_Z_Calnexin	Nuclei	True
Nuclei_Location_MaxIntensity_Z_Catalase	Nuclei	True
Nuclei_Location_MaxIntensity_Z_ConA	Nuclei	True
Nuclei_Location_MaxIntensity_Z_DNA	Nuclei	True
Nuclei_Location_MaxIntensity_Z_G3BP1	Nuclei	True
Nuclei_Location_MaxIntensity_Z_GM130	Nuclei	True
Nuclei_Location_MaxIntensity_Z_LAMP1	Nuclei	True
Nuclei_Location_MaxIntensity_Z_NfKb	Nuclei	True
Nuclei_Location_MaxIntensity_Z_PRSP6	Nuclei	True
Nuclei_Location_MaxIntensity_Z_Phalloidin	Nuclei	True
Nuclei_Location_MaxIntensity_Z_Syto9	Nuclei	True
Nuclei_Location_MaxIntensity_Z_TDP43	Nuclei	True
Nuclei_Location_MaxIntensity_Z_WGA	Nuclei	True
Nuclei_Location_MaxIntensity_Z_btubulin	Nuclei	True
Nuclei_Neighbors_AngleBetweenNeighbors_2	Nuclei	False
Nuclei_Neighbors_FirstClosestDistance_2	Nuclei	False
Nuclei_Neighbors_FirstClosestObjectNumber_2	Nuclei	False
Nuclei_Neighbors_NumberOfNeighbors_2	Nuclei	False
Nuclei_Neighbors_PercentTouching_2	Nuclei	False
Nuclei_Neighbors_SecondClosestDistance_2	Nuclei	False
Nuclei_Neighbors_SecondClosestObjectNumber_2	Nuclei	False
Nuclei_Number_Object_Number	Nuclei	False
Nuclei_ObjectSkeleton_NumberBranchEnds_mito_skel	Nuclei	False
Nuclei_ObjectSkeleton_NumberNonTrunkBranches_mito_skel	Nuclei	False
Nuclei_ObjectSkeleton_NumberTrunks_mito_skel	Nuclei	False
Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_mito_skel	Nuclei	False
Nuclei_RadialDistribution_FracAtD_COXIV_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_COXIV_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_COXIV_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_COXIV_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Calnexin_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Calnexin_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Calnexin_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Calnexin_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Catalase_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Catalase_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Catalase_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Catalase_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Cycle01_DAPI_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Cycle01_DAPI_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Cycle01_DAPI_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Cycle01_DAPI_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DNA_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DNA_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DNA_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DNA_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_G3BP1_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_G3BP1_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_G3BP1_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_G3BP1_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_GM130_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_GM130_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_GM130_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_GM130_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_LAMP1_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_LAMP1_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_LAMP1_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_LAMP1_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_NfKb_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_NfKb_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_NfKb_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_NfKb_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_PRSP6_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_PRSP6_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_PRSP6_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_PRSP6_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Syto9_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Syto9_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Syto9_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Syto9_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_TDP43_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_TDP43_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_TDP43_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_TDP43_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_btubulin_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_btubulin_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_btubulin_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_btubulin_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_COXIV_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_COXIV_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_COXIV_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_COXIV_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Calnexin_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Calnexin_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Calnexin_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Calnexin_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Catalase_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Catalase_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Catalase_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Catalase_4of4	Nuclei	False
